"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0043368","positive T cell selection","2/48","51/18860",0.0392156862745098,15.4084967320261,5.20455222813044,0.00746951508399172,0.0354765134561185,0.0197729299949952,"SOCS3/STAT3",2
"BP","GO:1900077","negative regulation of cellular response to insulin stimulus","2/48","51/18860",0.0392156862745098,15.4084967320261,5.20455222813044,0.00746951508399172,0.0354765134561185,0.0197729299949952,"SOCS3/PTPN1",2
"BP","GO:0050714","positive regulation of protein secretion","3/48","158/18860",0.0189873417721519,7.46044303797468,4.11916589158497,0.00757238176963969,0.0358942820891582,0.0200057744639258,"JAK2/CD38/HIF1A",3
"BP","GO:0009411","response to UV","3/48","159/18860",0.0188679245283019,7.41352201257862,4.10227906420671,0.00770436765888625,0.0363767006325453,0.0202746517339112,"CDKN1A/MME/CCND1",3
"BP","GO:0043535","regulation of blood vessel endothelial cell migration","3/48","159/18860",0.0188679245283019,7.41352201257862,4.10227906420671,0.00770436765888625,0.0363767006325453,0.0202746517339112,"HIF1A/HDAC9/ACVRL1",3
"BP","GO:0010665","regulation of cardiac muscle cell apoptotic process","2/48","52/18860",0.0384615384615385,15.1121794871795,5.14738815831622,0.00775576591171247,0.0364052325836328,0.0202905540934306,"JAK2/PTPN1",2
"BP","GO:0045646","regulation of erythrocyte differentiation","2/48","52/18860",0.0384615384615385,15.1121794871795,5.14738815831622,0.00775576591171247,0.0364052325836328,0.0202905540934306,"STAT3/HIF1A",2
"BP","GO:0051403","stress-activated MAPK cascade","2/48","52/18860",0.0384615384615385,15.1121794871795,5.14738815831622,0.00775576591171247,0.0364052325836328,0.0202905540934306,"MAP2K1/RIPK2",2
"BP","GO:1903532","positive regulation of secretion by cell","4/48","310/18860",0.0129032258064516,5.06989247311828,3.64967581055493,0.00789262699162806,0.0369755754782887,0.0206084362365877,"SNCA/JAK2/CD38/HIF1A",4
"BP","GO:0010332","response to gamma radiation","2/48","53/18860",0.0377358490566038,14.8270440251572,5.09178411746453,0.00804691567020513,0.0374796381699303,0.0208893769306964,"CDKN1A/BCL2L1",2
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","2/48","53/18860",0.0377358490566038,14.8270440251572,5.09178411746453,0.00804691567020513,0.0374796381699303,0.0208893769306964,"JAK2/RIPK2",2
"BP","GO:0140467","integrated stress response signaling","2/48","53/18860",0.0377358490566038,14.8270440251572,5.09178411746453,0.00804691567020513,0.0374796381699303,0.0208893769306964,"FOS/PTPN1",2
"BP","GO:0007612","learning","3/48","162/18860",0.0185185185185185,7.27623456790123,4.05248634348493,0.008108496578811,0.0375485764649556,0.0209277998744616,"FOS/PDE8B/HIF1A",3
"BP","GO:0035296","regulation of tube diameter","3/48","162/18860",0.0185185185185185,7.27623456790123,4.05248634348493,0.008108496578811,0.0375485764649556,0.0209277998744616,"EDNRB/CD38/MAP2K1",3
"BP","GO:0097746","blood vessel diameter maintenance","3/48","162/18860",0.0185185185185185,7.27623456790123,4.05248634348493,0.008108496578811,0.0375485764649556,0.0209277998744616,"EDNRB/CD38/MAP2K1",3
"BP","GO:0031348","negative regulation of defense response","4/48","313/18860",0.012779552715655,5.02129925452609,3.62379974466833,0.00815886068432503,0.0377092831628689,0.0210173701838861,"SOCS3/STAT3/ALOX5/PIM1",4
"BP","GO:0035150","regulation of tube size","3/48","163/18860",0.0184049079754601,7.23159509202454,4.03617073072193,0.00824594068751034,0.0380387455469826,0.0212009969279606,"EDNRB/CD38/MAP2K1",3
"BP","GO:0002548","monocyte chemotaxis","2/48","54/18860",0.037037037037037,14.5524691358025,5.0376681421531,0.00834293864529551,0.0380488565489992,0.0212066323220729,"SERPINE1/CCR1",2
"BP","GO:0008542","visual learning","2/48","54/18860",0.037037037037037,14.5524691358025,5.0376681421531,0.00834293864529551,0.0380488565489992,0.0212066323220729,"PDE8B/HIF1A",2
"BP","GO:0031103","axon regeneration","2/48","54/18860",0.037037037037037,14.5524691358025,5.0376681421531,0.00834293864529551,0.0380488565489992,0.0212066323220729,"JAK2/MAP2K1",2
"BP","GO:0043094","metabolic compound salvage","2/48","54/18860",0.037037037037037,14.5524691358025,5.0376681421531,0.00834293864529551,0.0380488565489992,0.0212066323220729,"PNP/NAMPT",2
"BP","GO:0044818","mitotic G2/M transition checkpoint","2/48","54/18860",0.037037037037037,14.5524691358025,5.0376681421531,0.00834293864529551,0.0380488565489992,0.0212066323220729,"CDKN1A/BLM",2
"BP","GO:0048009","insulin-like growth factor receptor signaling pathway","2/48","54/18860",0.037037037037037,14.5524691358025,5.0376681421531,0.00834293864529551,0.0380488565489992,0.0212066323220729,"MAP2K1/GHR",2
"BP","GO:0010948","negative regulation of cell cycle process","4/48","318/18860",0.0125786163522013,4.94234800838574,3.5813988864921,0.0086156284702549,0.0390512056191611,0.0217652942666683,"CDKN1A/BLM/CCND1/CDK2",4
"BP","GO:0010662","regulation of striated muscle cell apoptotic process","2/48","55/18860",0.0363636363636364,14.2878787878788,4.98497285312797,0.00864380921719803,0.0390512056191611,0.0217652942666683,"JAK2/PTPN1",2
"BP","GO:0030857","negative regulation of epithelial cell differentiation","2/48","55/18860",0.0363636363636364,14.2878787878788,4.98497285312797,0.00864380921719803,0.0390512056191611,0.0217652942666683,"CCND1/ACVRL1",2
"BP","GO:0042088","T-helper 1 type immune response","2/48","55/18860",0.0363636363636364,14.2878787878788,4.98497285312797,0.00864380921719803,0.0390512056191611,0.0217652942666683,"JAK2/RIPK2",2
"BP","GO:0098926","postsynaptic signal transduction","2/48","55/18860",0.0363636363636364,14.2878787878788,4.98497285312797,0.00864380921719803,0.0390512056191611,0.0217652942666683,"STAT3/JAK2",2
"BP","GO:0043086","negative regulation of catalytic activity","3/48","166/18860",0.0180722891566265,7.10090361445783,3.98804043099293,0.00866652005657323,0.0390804874461205,0.0217816145715176,"CDKN1A/EDNRB/PTPN1",3
"BP","GO:0034101","erythrocyte homeostasis","3/48","167/18860",0.0179640718562874,7.05838323353293,3.97226248215088,0.00880947225863302,0.0396508583154922,0.0220995123064576,"STAT3/JAK2/HIF1A",3
"BP","GO:0006110","regulation of glycolytic process","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"STAT3/HIF1A",2
"BP","GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"CCR1/HTR4",2
"BP","GO:0010659","cardiac muscle cell apoptotic process","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"JAK2/PTPN1",2
"BP","GO:0030811","regulation of nucleotide catabolic process","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"STAT3/HIF1A",2
"BP","GO:0031098","stress-activated protein kinase signaling cascade","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"MAP2K1/RIPK2",2
"BP","GO:0033121","regulation of purine nucleotide catabolic process","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"STAT3/HIF1A",2
"BP","GO:0141156","cAMP/PKA signal transduction","2/48","56/18860",0.0357142857142857,14.0327380952381,4.93363508599479,0.0089495018602181,0.039706762172945,0.0221306704714569,"PDE5A/PDE8B",2
"BP","GO:0070507","regulation of microtubule cytoskeleton organization","3/48","168/18860",0.0178571428571429,7.01636904761905,3.95661403200746,0.0089538089119224,0.039706762172945,0.0221306704714569,"SNCA/MET/EPHA3",3
"BP","GO:0120254","olefinic compound metabolic process","3/48","169/18860",0.0177514792899408,6.97485207100592,3.94109319457399,0.00909953289164603,0.0402788147115508,0.0224495054892583,"ALOX5/EDNRB/EPHX2",3
"BP","GO:0046638","positive regulation of alpha-beta T cell differentiation","2/48","57/18860",0.0350877192982456,13.7865497076023,4.88359555765945,0.00925999114245509,0.0408389352949302,0.0227616901997884,"PNP/RIPK2",2
"BP","GO:0051180","vitamin transport","2/48","57/18860",0.0350877192982456,13.7865497076023,4.88359555765945,0.00925999114245509,0.0408389352949302,0.0227616901997884,"ABCG2/SLC2A1",2
"BP","GO:0002366","leukocyte activation involved in immune response","4/48","325/18860",0.0123076923076923,4.83589743589744,3.52350454241422,0.00928289840424838,0.0408651176552653,0.0227762830085956,"SOCS3/STAT3/JAK2/RIPK2",4
"BP","GO:2000107","negative regulation of leukocyte apoptotic process","2/48","58/18860",0.0344827586206897,13.5488505747126,4.83479856449753,0.00957525172550642,0.0420751937135391,0.0234507221475618,"HIF1A/BCL2L1",2
"BP","GO:0002263","cell activation involved in immune response","4/48","329/18860",0.0121580547112462,4.77710233029382,3.49115986223155,0.00967897379516017,0.0424534952618318,0.0236615695308776,"SOCS3/STAT3/JAK2/RIPK2",4
"BP","GO:0010563","negative regulation of phosphorus metabolic process","3/48","174/18860",0.0172413793103448,6.77442528735632,3.86533983417992,0.00984906000855367,0.0427787830178223,0.0238428695347628,"STAT3/CDKN1A/PTPN1",3
"BP","GO:0045936","negative regulation of phosphate metabolic process","3/48","174/18860",0.0172413793103448,6.77442528735632,3.86533983417992,0.00984906000855367,0.0427787830178223,0.0238428695347628,"STAT3/CDKN1A/PTPN1",3
"BP","GO:0051047","positive regulation of secretion","4/48","331/18860",0.0120845921450151,4.74823766364552,3.47518229065036,0.00988108942728381,0.0427787830178223,0.0238428695347628,"SNCA/JAK2/CD38/HIF1A",4
"BP","GO:0001755","neural crest cell migration","2/48","59/18860",0.0338983050847458,13.319209039548,4.78719170874506,0.00989525836417236,0.0427787830178223,0.0238428695347628,"EDNRB/HIF1A",2
"BP","GO:0010658","striated muscle cell apoptotic process","2/48","59/18860",0.0338983050847458,13.319209039548,4.78719170874506,0.00989525836417236,0.0427787830178223,0.0238428695347628,"JAK2/PTPN1",2
"BP","GO:0046902","regulation of mitochondrial membrane permeability","2/48","59/18860",0.0338983050847458,13.319209039548,4.78719170874506,0.00989525836417236,0.0427787830178223,0.0238428695347628,"STAT3/BCL2L1",2
"BP","GO:0071470","cellular response to osmotic stress","2/48","59/18860",0.0338983050847458,13.319209039548,4.78719170874506,0.00989525836417236,0.0427787830178223,0.0238428695347628,"SLC2A1/CASP1",2
"BP","GO:0090181","regulation of cholesterol metabolic process","2/48","59/18860",0.0338983050847458,13.319209039548,4.78719170874506,0.00989525836417236,0.0427787830178223,0.0238428695347628,"FGF1/EPHX2",2
"BP","GO:0048638","regulation of developmental growth","4/48","332/18860",0.0120481927710843,4.73393574297189,3.46724136044102,0.00998317301228321,0.0430815064759462,0.0240115932666687,"STAT3/CDKN1A/GHR/PIM1",4
"BP","GO:0050890","cognition","4/48","333/18860",0.012012012012012,4.71971971971972,3.45933202190243,0.0100859428135899,0.0434471382739257,0.0242153791306414,"FOS/MME/PDE8B/HIF1A",4
"BP","GO:0010508","positive regulation of autophagy","3/48","176/18860",0.0170454545454545,6.69744318181818,3.83586992143759,0.0101586774982138,0.0436823132423195,0.0243464545304937,"HIF1A/MAP2K1/RIPK2",3
"BP","GO:0031102","neuron projection regeneration","2/48","60/18860",0.0333333333333333,13.0972222222222,4.74072565004285,0.0102199859061617,0.0437895481530913,0.0244062221958347,"JAK2/MAP2K1",2
"BP","GO:1902930","regulation of alcohol biosynthetic process","2/48","60/18860",0.0333333333333333,13.0972222222222,4.74072565004285,0.0102199859061617,0.0437895481530913,0.0244062221958347,"SNCA/FGF1",2
"BP","GO:0030856","regulation of epithelial cell differentiation","3/48","177/18860",0.0169491525423729,6.65960451977401,3.82130651653032,0.0103155979520764,0.0440424820365248,0.0245471955746499,"SERPINE1/CCND1/ACVRL1",3
"BP","GO:1905475","regulation of protein localization to membrane","3/48","177/18860",0.0169491525423729,6.65960451977401,3.82130651653032,0.0103155979520764,0.0440424820365248,0.0245471955746499,"MAP2K1/BCL2L1/EPHA3",3
"BP","GO:0045333","cellular respiration","4/48","336/18860",0.0119047619047619,4.67757936507936,3.43579125819575,0.010398387135706,0.0443173738456282,0.0247004072622731,"SNCA/STAT3/HIF1A/LDHA",4
"BP","GO:0006606","protein import into nucleus","3/48","178/18860",0.0168539325842697,6.62219101123596,3.80685537210495,0.0104739295033504,0.0444818734463277,0.0247920915562458,"STAT3/CDKN1A/JAK2",3
"BP","GO:2000045","regulation of G1/S transition of mitotic cell cycle","3/48","178/18860",0.0168539325842697,6.62219101123596,3.80685537210495,0.0104739295033504,0.0444818734463277,0.0247920915562458,"CDKN1A/CCND1/CDK2",3
"BP","GO:0043030","regulation of macrophage activation","2/48","61/18860",0.0327868852459016,12.8825136612022,4.6953538794456,0.0105494092917982,0.0446449518007911,0.0248829837148141,"SNCA/CTSC",2
"BP","GO:0090497","mesenchymal cell migration","2/48","61/18860",0.0327868852459016,12.8825136612022,4.6953538794456,0.0105494092917982,0.0446449518007911,0.0248829837148141,"EDNRB/HIF1A",2
"BP","GO:0015718","monocarboxylic acid transport","3/48","180/18860",0.0166666666666667,6.54861111111111,3.77828372652357,0.0107948355014694,0.0456034454167339,0.0254172027042908,"ABCG2/PLA2G2A/SLC2A1",3
"BP","GO:0007632","visual behavior","2/48","62/18860",0.032258064516129,12.6747311827957,4.65103251353283,0.0108835035537283,0.0456576246644211,0.0254473996534083,"PDE8B/HIF1A",2
"BP","GO:0010574","regulation of vascular endothelial growth factor production","2/48","62/18860",0.032258064516129,12.6747311827957,4.65103251353283,0.0108835035537283,0.0456576246644211,0.0254473996534083,"STAT3/HIF1A",2
"BP","GO:0042908","xenobiotic transport","2/48","62/18860",0.032258064516129,12.6747311827957,4.65103251353283,0.0108835035537283,0.0456576246644211,0.0254473996534083,"ABCG2/SLC2A1",2
"BP","GO:0043405","regulation of MAP kinase activity","2/48","62/18860",0.032258064516129,12.6747311827957,4.65103251353283,0.0108835035537283,0.0456576246644211,0.0254473996534083,"FGF1/PTPN1",2
"BP","GO:0051963","regulation of synapse assembly","3/48","181/18860",0.0165745856353591,6.51243093922652,3.76416023000523,0.0109574146380364,0.0458877468667681,0.0255756588805427,"SNCA/HTR4/PTPN1",3
"BP","GO:0022409","positive regulation of cell-cell adhesion","4/48","343/18860",0.0116618075801749,4.5821185617104,3.38192651555603,0.0111517668915659,0.0465397827987707,0.025939072857332,"ALOX5/JAK2/PNP/RIPK2",4
"BP","GO:1902105","regulation of leukocyte differentiation","4/48","343/18860",0.0116618075801749,4.5821185617104,3.38192651555603,0.0111517668915659,0.0465397827987707,0.025939072857332,"FOS/CCR1/PNP/RIPK2",4
"BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","2/48","63/18860",0.0317460317460317,12.473544973545,4.60772010654157,0.0112222438166287,0.0467528773537059,0.0260578416794785,"HIF1A/PTPN1",2
"BP","GO:0060562","epithelial tube morphogenesis","4/48","344/18860",0.0116279069767442,4.5687984496124,3.37434994941434,0.0112621996744034,0.0468383019273979,0.0261054532949084,"FGF1/HIF1A/MET/ACVRL1",4
"BP","GO:0031214","biomineral tissue development","3/48","183/18860",0.0163934426229508,6.44125683060109,3.73623061468861,0.0112868365773358,0.0468598318590081,0.0261174530600784,"ALOX5/CCR1/HIF1A",3
"BP","GO:0008202","steroid metabolic process","4/48","345/18860",0.0115942028985507,4.55555555555556,3.36680235382398,0.011373339273953,0.0471376953040943,0.0262723209969926,"FGF1/EDNRB/PDE8B/EPHX2",4
"BP","GO:0051170","import into nucleus","3/48","184/18860",0.016304347826087,6.40625,3.72242166847541,0.0114536838043343,0.0473891247437062,0.0264124558700058,"STAT3/CDKN1A/JAK2",3
"BP","GO:0006518","peptide metabolic process","2/48","64/18860",0.03125,12.2786458333333,4.56537747868464,0.0115656052969162,0.0476067992392722,0.0265337773343557,"MME/ANPEP",2
"BP","GO:0034198","cellular response to amino acid starvation","2/48","64/18860",0.03125,12.2786458333333,4.56537747868464,0.0115656052969162,0.0476067992392722,0.0265337773343557,"CDKN1A/PIM1",2
"BP","GO:0045058","T cell selection","2/48","64/18860",0.03125,12.2786458333333,4.56537747868464,0.0115656052969162,0.0476067992392722,0.0265337773343557,"SOCS3/STAT3",2
"BP","GO:0060485","mesenchyme development","4/48","347/18860",0.0115273775216138,4.52929875120077,3.35179325902739,0.0115977455434318,0.0476576301511668,0.0265621080795321,"EDNRB/HIF1A/EPHA3/ACVRL1",4
"BP","GO:0001659","temperature homeostasis","3/48","186/18860",0.0161290322580645,6.33736559139785,3.69510862872287,0.0117916615062403,0.0482896614065081,0.026914372396091,"STAT3/JAK2/EDNRB",3
"BP","GO:0006109","regulation of carbohydrate metabolic process","3/48","186/18860",0.0161290322580645,6.33736559139785,3.69510862872287,0.0117916615062403,0.0482896614065081,0.026914372396091,"SNCA/STAT3/HIF1A",3
"BP","GO:0002763","positive regulation of myeloid leukocyte differentiation","2/48","65/18860",0.0307692307692308,12.0897435897436,4.52396755903145,0.0119135633024568,0.0482960613338654,0.0269179394127813,"FOS/CCR1",2
"BP","GO:0010573","vascular endothelial growth factor production","2/48","65/18860",0.0307692307692308,12.0897435897436,4.52396755903145,0.0119135633024568,0.0482960613338654,0.0269179394127813,"STAT3/HIF1A",2
"BP","GO:0015909","long-chain fatty acid transport","2/48","65/18860",0.0307692307692308,12.0897435897436,4.52396755903145,0.0119135633024568,0.0482960613338654,0.0269179394127813,"PLA2G2A/SLC2A1",2
"BP","GO:0042446","hormone biosynthetic process","2/48","65/18860",0.0307692307692308,12.0897435897436,4.52396755903145,0.0119135633024568,0.0482960613338654,0.0269179394127813,"PDE8B/HIF1A",2
"BP","GO:0043627","response to estrogen","2/48","65/18860",0.0307692307692308,12.0897435897436,4.52396755903145,0.0119135633024568,0.0482960613338654,0.0269179394127813,"MME/CCND1",2
"BP","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","2/48","65/18860",0.0307692307692308,12.0897435897436,4.52396755903145,0.0119135633024568,0.0482960613338654,0.0269179394127813,"PDE8B/HIF1A",2
"BP","GO:0016052","carbohydrate catabolic process","3/48","187/18860",0.0160427807486631,6.30347593582888,3.68160186376004,0.0119627961445056,0.0483329079127004,0.0269384759523925,"STAT3/HIF1A/LDHA",3
"BP","GO:0043534","blood vessel endothelial cell migration","3/48","187/18860",0.0160427807486631,6.30347593582888,3.68160186376004,0.0119627961445056,0.0483329079127004,0.0269384759523925,"HIF1A/HDAC9/ACVRL1",3
"BP","GO:0007254","JNK cascade","3/48","188/18860",0.0159574468085106,6.26994680851064,3.66819319562467,0.0121353640116183,0.0489480009044838,0.0272812996822945,"MAPK10/PTPN1/RIPK2",3
"BP","GO:0032623","interleukin-2 production","2/48","66/18860",0.0303030303030303,11.9065656565657,4.48345524151295,0.0122660932322772,0.049310104346116,0.0274831190073867,"PNP/RIPK2",2
"BP","GO:0032663","regulation of interleukin-2 production","2/48","66/18860",0.0303030303030303,11.9065656565657,4.48345524151295,0.0122660932322772,0.049310104346116,0.0274831190073867,"PNP/RIPK2",2
"CC","GO:0031965","nuclear membrane","8/49","326/19944",0.0245398773006135,9.98823087517215,8.12039148591178,1.17723721284287e-06,0.00018011729356496,0.000128876494879641,"SNCA/ALOX5/ALOX5AP/EDNRB/CD38/BCL2L1/CCND1/EPHA3",8
"CC","GO:1904090","peptidase inhibitor complex","2/49","11/19944",0.181818181818182,74.0037105751392,12.0192192300207,0.000320667525809654,0.0227421004049089,0.0162722975033404,"SERPINE1/CASP1",2
"CC","GO:0000307","cyclin-dependent protein kinase holoenzyme complex","3/49","69/19944",0.0434782608695652,17.6965394853594,6.89475373015594,0.000651531809827626,0.0227421004049089,0.0162722975033404,"CDKN1A/CCND1/CDK2",3
"CC","GO:0045121","membrane raft","5/49","291/19944",0.0171821305841924,6.99347780349253,5.1113107057498,0.000720651811828651,0.0227421004049089,0.0162722975033404,"ABCG2/CD14/MME/JAK2/SLC2A1",5
"CC","GO:0098857","membrane microdomain","5/49","293/19944",0.0170648464163823,6.94574075363934,5.0882537859783,0.000743205895585257,0.0227421004049089,0.0162722975033404,"ABCG2/CD14/MME/JAK2/SLC2A1",5
"CC","GO:0030667","secretory granule membrane","5/49","325/19944",0.0153846153846154,6.26185243328101,4.7463878552698,0.00118083966232301,0.0301114113892369,0.021545144716069,"MGST1/SNCA/CD14/MME/ANPEP",5
"MF","GO:0019887","protein kinase regulator activity","7/49","274/18662",0.0255474452554745,9.72992700729927,7.46923208568705,6.90820867196746e-06,0.00218299394034172,0.00132346734557692,"SNCA/SOCS3/CDKN1A/MAP2K1/GHR/CCND1/PIM1",7
"MF","GO:0019207","kinase regulator activity","7/49","308/18662",0.0227272727272727,8.65584415584416,6.95120964167611,1.4772776459257e-05,0.00233409868056261,0.00141507648188673,"SNCA/SOCS3/CDKN1A/MAP2K1/GHR/CCND1/PIM1",7
"MF","GO:0004713","protein tyrosine kinase activity","5/49","141/18662",0.0354609929078014,13.5055724417427,7.64782998082255,3.34677934911335e-05,0.00352527424773273,0.00213724154925835,"JAK2/MAP2K1/MET/EPHA3/RIPK2",5
"MF","GO:0019902","phosphatase binding","5/49","197/18662",0.0253807106598985,9.66642494561276,6.27416224587843,0.000162944259247423,0.0128725964805465,0.00780417241658712,"STAT3/CTSC/GHR/PTPN1/MET",5
"MF","GO:0140311","protein sequestering activity","3/49","47/18662",0.0638297872340425,24.3100303951368,8.20951605044235,0.000254299136513194,0.0160717054276339,0.00974367217797921,"SNCA/STAT3/CDKN1A",3
"MF","GO:0019955","cytokine binding","4/49","143/18662",0.027972027972028,10.6533466533467,5.94558322605076,0.000535893714831227,0.0211918340272801,0.0128478141004829,"CCR1/GHR/CASP1/ACVRL1",4
"MF","GO:0019903","protein phosphatase binding","4/49","150/18662",0.0266666666666667,10.1561904761905,5.77684992419815,0.000641394439216,0.0211918340272801,0.0128478141004829,"STAT3/GHR/PTPN1/MET",4
"MF","GO:0030295","protein kinase activator activity","4/49","150/18662",0.0266666666666667,10.1561904761905,5.77684992419815,0.000641394439216,0.0211918340272801,0.0128478141004829,"MAP2K1/GHR/CCND1/PIM1",4
"MF","GO:0016505","peptidase activator activity involved in apoptotic process","2/49","15/18662",0.133333333333333,50.7809523809524,9.89604480500493,0.000693833000069151,0.0211918340272801,0.0128478141004829,"CTSC/CASP1",2
"MF","GO:0050700","CARD domain binding","2/49","15/18662",0.133333333333333,50.7809523809524,9.89604480500493,0.000693833000069151,0.0211918340272801,0.0128478141004829,"CASP1/RIPK2",2
"MF","GO:0004708","MAP kinase kinase activity","2/49","16/18662",0.125,47.6071428571429,9.56922881808875,0.000791623453297376,0.0211918340272801,0.0128478141004829,"MAPK10/MAP2K1",2
"MF","GO:0019209","kinase activator activity","4/49","160/18662",0.025,9.52142857142857,5.55418535244804,0.000816591386066408,0.0211918340272801,0.0128478141004829,"MAP2K1/GHR/CCND1/PIM1",4
"MF","GO:0004674","protein serine/threonine kinase activity","6/49","433/18662",0.0138568129330254,5.27746618277796,4.62068558831205,0.000905990193874839,0.0211918340272801,0.0128478141004829,"MAPK10/MAP2K1/CDK2/PIM1/ACVRL1/RIPK2",6
"MF","GO:0140313","molecular sequestering activity","3/49","75/18662",0.04,15.2342857142857,6.33751454177944,0.00100576136462196,0.0211918340272801,0.0128478141004829,"SNCA/STAT3/CDKN1A",3
"MF","GO:0070064","proline-rich region binding","2/49","18/18662",0.111111111111111,42.3174603174603,8.99824123114377,0.00100594148863671,0.0211918340272801,0.0128478141004829,"GHR/CCND1",2
"MF","GO:0019199","transmembrane receptor protein kinase activity","3/49","79/18662",0.0379746835443038,14.4629294755877,6.15251258545778,0.00116922007504969,0.0217337378656296,0.0131763500717675,"MET/EPHA3/ACVRL1",3
"MF","GO:0043539","protein serine/threonine kinase activator activity","3/49","79/18662",0.0379746835443038,14.4629294755877,6.15251258545778,0.00116922007504969,0.0217337378656296,0.0131763500717675,"MAP2K1/CCND1/PIM1",3
"MF","GO:0008081","phosphoric diester hydrolase activity","3/49","86/18662",0.0348837209302326,13.2857142857143,5.85909909683734,0.00149379662230322,0.0236537975042655,0.0143404102124461,"PDE5A/CCR1/PDE8B",3
"MF","GO:0004115","3',5'-cyclic-AMP phosphodiesterase activity","2/49","22/18662",0.0909090909090909,34.6233766233766,8.09630796624137,0.00150862931128759,0.0236537975042655,0.0143404102124461,"PDE5A/PDE8B",2
"MF","GO:0004602","glutathione peroxidase activity","2/49","23/18662",0.0869565217391304,33.1180124223602,7.90785292344077,0.00164954327987256,0.0236537975042655,0.0143404102124461,"MGST1/ALOX5AP",2
"MF","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","2/49","23/18662",0.0869565217391304,33.1180124223602,7.90785292344077,0.00164954327987256,0.0236537975042655,0.0143404102124461,"PDE5A/PDE8B",2
"MF","GO:0004860","protein kinase inhibitor activity","3/49","91/18662",0.032967032967033,12.5557299843014,5.66966951146503,0.00175702784250505,0.0236537975042655,0.0143404102124461,"SNCA/SOCS3/CDKN1A",3
"MF","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity","2/49","24/18662",0.0833333333333333,31.7380952380952,7.73108105917905,0.00179649094969105,0.0236537975042655,0.0143404102124461,"PDE5A/PDE8B",2
"MF","GO:0035173","histone kinase activity","2/49","24/18662",0.0833333333333333,31.7380952380952,7.73108105917905,0.00179649094969105,0.0236537975042655,0.0143404102124461,"JAK2/CDK2",2
"MF","GO:0019210","kinase inhibitor activity","3/49","96/18662",0.03125,11.9017857142857,5.49454067229464,0.00204757163345993,0.0256247089266211,0.0155352998822287,"SNCA/SOCS3/CDKN1A",3
"MF","GO:0004112","cyclic-nucleotide phosphodiesterase activity","2/49","26/18662",0.0769230769230769,29.2967032967033,7.40804261428986,0.00210836212687389,0.0256247089266211,0.0155352998822287,"PDE5A/PDE8B",2
"MF","GO:0004364","glutathione transferase activity","2/49","27/18662",0.0740740740740741,28.2116402116402,7.25987614253029,0.00227322329373533,0.0266051318822357,0.0161296935461922,"MGST1/ALOX5AP",2
"MF","GO:0042578","phosphoric ester hydrolase activity","5/49","361/18662",0.0138504155124654,5.27502967946181,4.20835756162883,0.00249942035607149,0.0275625473736173,0.0167101386475628,"PDE5A/CCR1/PDE8B/EPHX2/PTPN1",5
"MF","GO:0106310","protein serine kinase activity","5/49","362/18662",0.0138121546961326,5.26045777426993,4.19993252812367,0.00252947428428766,0.0275625473736173,0.0167101386475628,"MAPK10/MAP2K1/CDK2/PIM1/RIPK2",5
"MF","GO:0008238","exopeptidase activity","3/49","106/18662",0.0283018867924528,10.7789757412399,5.1803777246045,0.00271439819287643,0.028591660964965,0.017334051617667,"CTSC/MME/ANPEP",3
"MF","GO:0042910","xenobiotic transmembrane transporter activity","2/49","32/18662",0.0625,23.8035714285714,6.62412836435727,0.00318554856536282,0.0324720434404726,0.0196865819659094,"ABCG2/SLC2A1",2
"MF","GO:0061134","peptidase regulator activity","4/49","237/18662",0.0168776371308017,6.42796865581676,4.31484365137893,0.00343400486418958,0.0333750169633193,0.0202340209437845,"SNCA/CTSC/SERPINE1/CASP1",4
"MF","GO:0030332","cyclin binding","2/49","34/18662",0.0588235294117647,22.4033613445378,6.40907915340553,0.0035909828378255,0.0333750169633193,0.0202340209437845,"CDKN1A/CDK2",2
"MF","GO:0090482","vitamin transmembrane transporter activity","2/49","34/18662",0.0588235294117647,22.4033613445378,6.40907915340553,0.0035909828378255,0.0333750169633193,0.0202340209437845,"ABCG2/SLC2A1",2
"MF","GO:0035591","signaling adaptor activity","3/49","130/18662",0.0230769230769231,8.78901098901099,4.57246252450847,0.00481710275171411,0.0434915562726188,0.0263672992725404,"STAT3/MAP2K1/RIPK2",3
